FIPS,Rate
38003,17.9
38005,567.1
38007,0.0
38009,29.7
38011,62.2
38013,0.0
38015,100.6
38017,81.1
38019,0.0
38021,0.0
38023,0.0
38025,0.0
38027,41.6
38029,0.0
38031,29.7
38033,0.0
38035,73.7
38037,0.0
38039,0.0
38041,188.0
38043,0.0
38045,0.0
38047,0.0
38049,0.0
38051,0.0
38053,107.4
38055,42.0
38057,0.0
38059,69.0
38061,234.6
38063,0.0
38065,0.0
38067,55.7
38069,22.5
38071,259.7
38073,0.0
38075,76.7
38077,18.4
38079,850.4
38081,0.0
38083,0.0
38085,857.8
38087,0.0
38089,63.8
38091,102.0
38093,14.2
38095,43.2
38097,36.4
38099,27.0
38101,97.1
38103,23.8
38105,47.3
39001,7.1
39003,148.2
39005,33.9
39007,74.1
39009,37.1
39011,19.6
39013,34.5
39015,27.1
39017,109.6
39019,46.0
39021,30.4
39023,106.5
39025,33.0
39027,23.8
39029,42.5
39031,38.1
39033,51.4
39035,254.4
39037,47.7
39039,23.4
39041,27.6
39043,193.3
39045,48.4
39047,24.3
39049,239.0
39051,18.8
39053,13.1
39055,12.8
39057,52.7
39059,70.6
39061,287.0
39063,38.3
39065,34.8
39067,25.6
39069,21.4
39071,37.0
39073,7.0
39075,6.9
39077,40.8
39079,3.1
39081,117.7
39083,21.4
39085,73.5
39087,48.5
39089,86.1
39091,61.6
39093,119.5
39095,181.3
39097,34.7
39099,169.3
39101,162.4
39103,26.3
39105,25.5
39107,19.6
39109,71.5
39111,6.9
39113,182.3
39115,20.1
39117,11.4
39119,61.0
39121,27.3
39123,26.7
39125,15.6
39127,19.4
39129,55.1
39131,28.2
39133,36.0
39135,33.5
39137,8.8
39139,146.2
39141,64.2
39143,53.2
39145,26.9
39147,42.9
39149,59.0
39151,135.3
39153,178.5
39155,127.4
39157,42.1
39159,67.5
39161,21.1
39163,22.6
39165,27.4
39167,24.5
39169,42.6
39171,13.3
39173,37.1
39175,22.3
40001,49.6
40003,68.4
40005,86.3
40007,18.0
40009,131.2
40011,61.7
40013,158.2
40015,104.8
40017,95.1
40019,210.3
40021,122.9
40023,199.4
40025,0.0
40027,86.9
40029,51.1
40031,244.1
40033,65.0
40035,61.3
40037,124.9
40039,91.9
40041,21.8
40043,20.6
40045,24.0
40047,101.2
40049,131.7
40051,72.6
40053,22.1
40055,97.2
40057,69.7
40059,26.2
40061,23.0
40063,137.5
40065,161.0
40067,62.2
40069,54.6
40071,151.2
40073,45.8
40075,53.5
40077,0.0
40079,60.3
40081,26.2
40083,216.1
40085,51.3
40087,41.1
40089,175.4
40091,87.8
40093,13.0
40095,93.8
40097,49.0
40099,145.9
40101,234.7
40103,96.1
40105,37.9
40107,40.4
40109,245.4
40111,164.8
40113,108.4
40115,68.2
40117,60.6
40119,113.8
40121,55.9
40123,123.7
40125,143.3
40127,97.9
40129,53.4
40131,35.9
40133,102.3
40135,70.4
40137,113.5
40139,36.2
40141,77.8
40143,267.5
40145,80.6
40147,50.4
40149,34.3
40151,66.4
40153,51.8
41001,12.5
41003,24.3
41005,27.3
41007,24.2
41009,24.3
41011,57.8
41013,4.8
41015,9.0
41017,17.5
41019,51.4
41021,0.0
41023,0.0
41025,28.0
41027,8.8
41029,70.0
41031,89.9
41033,88.8
41035,85.0
41037,12.8
41039,89.8
41041,10.8
41043,21.9
41045,23.0
41047,41.1
41049,35.3
41051,123.9
41053,24.7
41055,0.0
41057,19.7
41059,62.6
41061,19.5
41063,0.0
41065,19.6
41067,36.2
41069,0.0
41071,17.9
42001,17.7
42003,169.2
42005,19.1
42007,98.2
42009,14.3
42011,67.0
42013,40.4
42015,28.9
42017,32.7
42019,21.0
42021,34.9
42023,0.0
42025,23.2
42027,34.1
42029,23.9
42031,12.8
42033,4.9
42035,5.0
42037,15.0
42039,17.2
42041,48.1
42043,164.2
42045,116.2
42047,3.2
42049,146.6
42051,25.2
42053,0.0
42055,42.1
42057,0.0
42059,7.9
42061,8.8
42063,25.1
42065,8.9
42067,16.1
42069,20.1
42071,43.8
42073,41.4
42075,20.7
42077,52.4
42079,27.8
42081,15.4
42083,11.6
42085,59.9
42087,4.3
42089,19.1
42091,36.1
42093,27.0
42095,49.7
42097,12.8
42099,11.0
42101,383.8
42103,10.6
42105,0.0
42107,6.8
42109,10.0
42111,7.8
42113,141.7
42115,14.2
42117,7.1
42119,8.9
42121,22.3
42123,7.3
42125,51.4
42127,9.7
42129,43.6
42131,7.1
42133,67.0
44001,18.3
44003,25.4
44005,30.3
44007,78.9
44009,13.5
45001,172.0
45003,170.5
45005,274.4
45007,173.6
45009,116.7
45011,135.6
45013,96.6
45015,66.0
45017,119.6
45019,232.6
45021,202.2
45023,159.6
45025,97.4
45027,221.2
45029,174.7
45031,288.5
45033,249.8
45035,97.7
45037,143.7
45039,155.8
45041,239.3
45043,175.4
45045,178.8
45047,253.9
45049,210.7
45051,147.8
45053,150.2
45055,112.0
45057,78.3
45059,120.8
45061,179.9
45063,134.4
45065,150.8
45067,265.0
45069,221.4
45071,135.9
45073,61.3
45075,309.0
45077,110.2
45079,233.7
45081,94.6
45083,165.7
45085,322.8
45087,206.9
45089,235.9
45091,129.9
46003,0.0
46005,11.1
46007,260.7
46009,0.0
46011,9.1
46013,26.4
46015,18.6
46017,395.3
46019,9.7
46021,0.0
46023,508.6
46025,0.0
46027,14.4
46029,35.9
46031,830.4
46033,11.8
46035,40.4
46037,0.0
46039,0.0
46041,716.1
46043,0.0
46045,0.0
46047,0.0
46049,0.0
46051,0.0
46053,23.6
46055,105.6
46057,0.0
46059,0.0
46061,0.0
46063,0.0
46065,131.4
46067,0.0
46069,0.0
46071,310.9
46073,48.4
46075,299.7
46077,19.7
46079,0.0
46081,32.1
46083,20.1
46085,205.5
46087,53.1
46089,0.0
46091,0.0
46093,29.4
46095,336.4
46097,0.0
46099,144.7
46101,93.7
46103,116.3
46105,0.0
46107,0.0
46109,48.8
46111,43.0
46113,835.8
46115,15.1
46117,67.1
46119,0.0
46121,801.4
46123,0.0
46125,12.0
46127,60.7
46129,90.5
46135,35.2
46137,388.1
47001,43.7
47003,82.8
47005,12.3
47007,70.1
47009,44.8
47011,127.6
47013,22.4
47015,14.5
47017,56.1
47019,24.4
47021,40.5
47023,5.8
47025,12.7
47027,12.9
47029,31.0
47031,39.4
47033,61.7
47035,7.0
47037,195.0
47039,0.0
47041,15.7
47043,37.8
47045,44.5
47047,85.3
47049,16.8
47051,48.6
47053,93.0
47055,66.1
47057,13.2
47059,27.8
47061,14.8
47063,44.4
47065,169.8
47067,0.0
47069,125.4
47071,30.7
47073,17.6
47075,159.1
47077,35.7
47079,96.2
47081,24.7
47083,24.1
47085,32.9
47087,17.4
47089,13.4
47091,5.6
47093,127.7
47095,51.7
47097,100.7
47099,19.1
47101,16.7
47103,56.5
47105,31.7
47107,32.5
47109,23.0
47111,13.2
47113,206.6
47115,56.4
47117,61.0
47119,121.8
47121,17.2
47123,44.2
47125,307.4
47127,0.0
47129,4.6
47131,64.2
47133,0.0
47135,12.7
47137,0.0
47139,35.9
47141,20.4
47143,36.9
47145,15.1
47147,81.6
47149,100.0
47151,0.0
47153,20.4
47155,21.4
47157,229.4
47159,15.7
47161,37.4
47163,43.4
47165,32.0
47167,90.9
47169,25.5
47171,49.8
47173,31.4
47175,0.0
47177,27.5
47179,44.6
47181,17.7
47183,121.9
47185,11.4
47187,19.6
47189,45.9
48001,88.0
48003,35.7
48005,181.8
48007,82.1
48009,23.0
48011,51.3
48013,76.4
48015,55.5
48017,56.2
48019,29.1
48021,81.8
48023,55.3
48025,115.9
48027,330.1
48029,160.6
48031,18.7
48033,0.0
48035,112.0
48037,285.6
48039,73.0
48041,181.1
48043,53.8
48045,0.0
48047,27.6
48049,50.3
48051,151.4
48053,41.1
48055,147.8
48057,68.8
48059,14.8
48061,52.5
48063,161.1
48065,83.2
48067,191.2
48069,112.1
48071,27.2
48073,139.5
48075,84.6
48077,19.1
48079,0.0
48081,155.8
48083,23.4
48085,56.2
48087,96.8
48089,67.5
48091,38.8
48093,14.7
48095,0.0
48097,88.4
48099,127.3
48101,0.0
48103,62.9
48105,26.3
48107,100.2
48109,43.9
48111,42.5
48113,203.0
48115,57.9
48117,182.5
48119,76.4
48121,64.9
48123,112.2
48125,0.0
48127,192.7
48129,28.4
48131,128.9
48133,49.3
48135,254.4
48137,0.0
48139,62.8
48141,83.2
48143,60.5
48145,148.6
48147,44.6
48149,48.3
48151,77.8
48153,48.2
48155,0.0
48157,62.5
48159,103.2
48161,40.7
48163,227.0
48165,47.6
48167,83.8
48169,174.1
48171,27.6
48173,0.0
48175,40.2
48177,78.8
48179,99.8
48181,85.0
48183,266.6
48185,152.6
48187,60.8
48189,123.0
48191,0.0
48193,36.1
48195,18.0
48197,0.0
48199,45.1
48201,164.3
48203,143.5
48205,0.0
48207,85.1
48209,97.7
48211,48.1
48213,75.0
48215,52.7
48217,106.3
48219,119.0
48221,35.9
48223,92.8
48225,52.4
48227,119.0
48229,30.1
48231,126.4
48233,206.2
48235,0.0
48237,22.3
48239,54.8
48241,131.8
48243,0.0
48245,204.1
48247,0.0
48249,129.6
48251,60.8
48253,40.3
48255,132.6
48257,82.9
48259,58.3
48261,0.0
48263,0.0
48265,52.0
48267,44.6
48269,0.0
48271,0.0
48273,102.8
48275,185.8
48277,139.6
48279,130.7
48281,64.3
48283,54.3
48285,81.7
48287,60.1
48289,83.6
48291,54.6
48293,124.3
48295,28.7
48297,75.8
48299,5.1
48301,0.0
48303,259.2
48305,122.3
48307,24.0
48309,196.7
48311,0.0
48313,130.6
48315,58.6
48317,56.5
48319,24.2
48321,106.6
48323,64.4
48325,46.4
48327,0.0
48329,210.6
48331,95.2
48333,0.0
48335,106.4
48337,35.9
48339,33.5
48341,40.6
48343,132.5
48345,0.0
48347,146.9
48349,127.0
48351,21.2
48353,212.8
48355,211.9
48357,18.5
48359,47.6
48361,79.6
48363,28.7
48365,100.5
48367,58.5
48369,20.1
48371,63.7
48373,80.8
48375,462.8
48377,13.9
48379,126.5
48381,120.2
48383,27.8
48385,89.6
48387,16.0
48389,50.1
48391,109.5
48393,120.3
48395,242.6
48397,27.0
48399,38.8
48401,57.8
48403,19.3
48405,68.4
48407,26.1
48409,65.0
48411,16.6
48413,62.4
48415,144.5
48417,88.9
48419,77.5
48421,32.3
48423,173.5
48425,46.2
48427,30.7
48429,10.8
48431,0.0
48433,0.0
48435,74.9
48437,64.4
48439,139.8
48441,116.3
48443,0.0
48445,54.9
48447,0.0
48449,43.0
48451,213.1
48453,196.8
48455,76.4
48457,46.6
48459,92.8
48461,89.0
48463,133.7
48465,61.7
48467,80.0
48469,164.4
48471,133.7
48473,70.8
48475,80.0
48477,181.6
48479,39.2
48481,70.4
48483,52.2
48485,120.4
48487,38.1
48489,63.9
48491,76.9
48493,37.4
48495,105.2
48497,42.7
48499,80.4
48501,61.1
48503,60.0
48505,6.9
48507,41.1
49001,31.0
49003,9.8
49005,24.0
49007,4.8
49009,0.0
49011,32.3
49013,9.8
49015,0.0
49017,0.0
49019,32.1
49021,6.4
49023,29.0
49025,0.0
49027,7.9
49029,0.0
49031,0.0
49033,87.4
49035,93.0
49037,20.0
49039,3.5
49041,9.6
49043,23.4
49045,36.2
49047,14.1
49049,17.6
49051,7.6
49053,12.2
49055,0.0
49057,52.0
50001,10.9
50003,5.5
50005,0.0
50007,22.6
50009,0.0
50011,12.4
50013,0.0
50015,0.0
50017,3.5
50019,3.7
50021,29.7
50023,13.5
50025,9.1
50027,7.1
51001,84.5
51003,42.7
51005,6.2
51007,47.1
51009,71.5
51011,45.9
51013,58.7
51015,43.3
51017,65.0
51019,58.1
51021,14.8
51023,27.3
51025,135.5
51027,0.0
51029,52.5
51031,67.0
51033,37.5
51035,13.4
51036,28.1
51037,48.8
51041,81.2
51043,20.9
51045,57.6
51047,35.0
51049,121.9
51051,12.9
51053,86.0
51057,35.6
51059,24.5
51061,19.3
51063,25.8
51065,46.2
51067,103.0
51069,28.3
51071,17.7
51073,51.6
51075,37.0
51077,6.6
51079,21.3
51081,58.9
51083,113.0
51085,29.6
51087,143.4
51089,150.1
51091,0.0
51093,95.4
51095,58.1
51097,84.2
51099,36.1
51101,12.4
51103,26.9
51105,15.9
51107,17.4
51109,50.1
51111,111.8
51113,128.8
51115,11.2
51117,82.7
51119,65.0
51121,32.2
51125,47.3
51127,46.1
51131,33.0
51133,16.4
51135,82.4
51137,57.7
51139,0.0
51141,43.6
51143,56.1
51145,21.2
51147,92.1
51149,99.3
51153,36.5
51155,69.6
51157,26.7
51159,33.5
51161,70.6
51163,4.5
51165,24.4
51167,0.0
51169,8.8
51171,7.0
51173,19.0
51175,126.9
51177,40.8
51179,38.7
51181,162.6
51183,84.7
51185,4.5
51187,28.4
51191,16.4
51193,34.1
51195,14.8
51197,37.5
51199,51.3
51510,80.6
51515,65.3
51520,126.9
51530,29.9
51540,162.3
51550,133.6
51570,73.7
51580,0.0
51590,324.0
51595,107.4
51600,70.9
51610,140.7
51620,439.9
51630,99.5
51640,0.0
51650,285.3
51660,54.5
51670,275.2
51678,27.9
51680,214.1
51683,67.1
51685,68.1
51690,298.1
51700,271.4
51710,321.8
51720,24.9
51730,633.1
51735,16.5
51740,366.9
51750,93.1
51760,478.7
51770,289.4
51775,63.2
51790,110.9
51800,191.3
51810,122.2
51820,108.2
51830,105.2
51840,113.9
53001,52.4
53003,13.6
53005,81.3
53007,17.6
53009,19.4
53011,47.8
53013,24.8
53015,37.3
53017,20.3
53019,13.1
53021,120.0
53023,44.3
53025,87.1
53027,47.8
53029,34.3
53031,69.8
53033,109.2
53035,72.8
53037,40.7
53039,14.4
53041,21.3
53043,0.0
53045,62.8
53047,26.7
53049,68.3
53051,7.8
53053,157.1
53055,18.9
53057,47.1
53059,8.9
53061,55.0
53063,113.3
53065,20.7
53067,56.4
53069,24.7
53071,79.0
53073,28.1
53075,27.9
53077,165.6
54001,6.0
54003,75.4
54005,8.3
54007,0.0
54009,29.5
54011,139.0
54013,13.2
54015,10.8
54017,0.0
54019,13.2
54021,0.0
54023,0.0
54025,8.4
54027,4.3
54029,46.2
54031,0.0
54033,42.0
54035,10.3
54037,50.8
54039,85.7
54041,18.2
54043,27.8
54045,41.7
54047,71.9
54049,58.0
54051,12.3
54053,3.7
54055,79.1
54057,28.9
54059,19.3
54061,56.7
54063,7.4
54065,17.1
54067,7.7
54069,86.9
54071,0.0
54073,26.4
54075,0.0
54077,8.9
54079,14.1
54081,53.3
54083,6.8
54085,0.0
54087,20.5
54089,29.5
54091,23.6
54093,0.0
54095,11.1
54097,20.3
54099,9.7
54101,0.0
54103,30.9
54105,50.8
54107,40.4
54109,8.7
55001,14.6
55003,6.2
55005,6.6
55007,6.6
55009,54.6
55011,0.0
55013,6.5
55015,14.1
55017,15.8
55019,2.9
55021,10.6
55023,30.5
55025,77.5
55027,15.8
55029,7.2
55031,20.5
55033,13.6
55035,37.5
55037,0.0
55039,19.6
55041,21.9
55043,13.7
55045,5.4
55047,10.5
55049,8.4
55051,0.0
55053,38.8
55055,15.4
55057,3.8
55059,115.0
55061,14.6
55063,35.1
55065,0.0
55067,5.1
55069,10.5
55071,5.0
55073,13.3
55075,9.6
55077,0.0
55078,0.0
55079,259.1
55081,19.9
55083,8.0
55085,11.2
55087,28.8
55089,10.3
55091,0.0
55093,34.2
55095,16.1
55097,9.9
55099,0.0
55101,96.9
55103,16.9
55105,59.1
55107,6.9
55109,12.8
55111,11.1
55113,36.3
55115,14.4
55117,28.7
55119,4.9
55121,10.1
55123,3.3
55125,0.0
55127,10.7
55129,0.0
55131,20.3
55133,18.0
55135,13.4
55137,8.2
55139,32.4
55141,2.7
56001,37.4
56003,8.3
56005,68.5
56007,0.0
56009,14.0
56011,27.8
56013,24.4
56015,7.3
56017,0.0
56019,0.0
56021,21.9
56023,5.4
56025,13.6
56027,0.0
56029,13.7
56031,22.8
56033,3.4
56035,10.0
56037,13.3
56039,13.5
56041,4.7
56043,23.6
56045,0.0
60000,65.3
66000,56.5
69000,65.3
72001,10.6
72003,7.4
72005,12.2
72007,7.3
72009,12.2
72011,0.0
72013,7.6
72015,10.6
72017,4.0
72019,6.7
72021,12.4
72023,7.9
72025,31.4
72027,0.0
72029,4.2
72031,21.7
72033,15.2
72035,4.3
72037,15.9
72039,5.6
72041,14.2
72043,7.4
72045,0.0
72047,5.6
72049,0.0
72051,2.6
72053,38.2
72054,8.1
72055,0.0
72057,4.6
72059,5.0
72061,6.5
72063,12.7
72065,4.8
72067,11.9
72069,19.7
72071,13.6
72073,0.0
72075,16.4
72077,15.0
72079,0.0
72081,0.0
72083,0.0
72085,12.9
72087,10.7
72089,67.2
72091,14.4
72093,0.0
72095,0.0
72097,14.6
72099,0.0
72101,3.1
72103,29.8
72105,3.4
72107,4.5
72109,0.0
72111,4.5
72113,18.2
72115,0.0
72117,13.5
72119,11.4
72121,0.0
72123,6.7
72125,3.0
72127,25.7
72129,17.7
72131,2.5
72133,4.4
72135,9.4
72137,13.1
72139,14.1
72141,0.0
72143,7.6
72145,3.6
72147,11.0
72149,0.0
72151,8.4
72153,0.0
78000,81.6
