GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
Id,Id2,Geography,Estimate; Gini Index,Margin of Error; Gini Index
8600000US01420,01420,ZCTA5 01420,0.4397,0.0192
8600000US01430,01430,ZCTA5 01430,0.3871,0.0504
8600000US01431,01431,ZCTA5 01431,0.3226,0.0286
8600000US01432,01432,ZCTA5 01432,0.4169,0.0359
8600000US01434,01434,ZCTA5 01434,0.2906,0.1331
8600000US01436,01436,ZCTA5 01436,0.4152,0.0594
8600000US01438,01438,ZCTA5 01438,0.3723,0.3261
8600000US01440,01440,ZCTA5 01440,0.4278,0.0295
8600000US01450,01450,ZCTA5 01450,0.4024,0.0238
8600000US01451,01451,ZCTA5 01451,0.4429,0.0462
8600000US01452,01452,ZCTA5 01452,0.3607,0.0342
8600000US01453,01453,ZCTA5 01453,0.4357,0.0200
8600000US01460,01460,ZCTA5 01460,0.4221,0.0349
8600000US01462,01462,ZCTA5 01462,0.4400,0.0497
8600000US01463,01463,ZCTA5 01463,0.4080,0.0248
8600000US01464,01464,ZCTA5 01464,0.4143,0.0477
8600000US01467,01467,ZCTA5 01467,0.3187,0.1001
8600000US01468,01468,ZCTA5 01468,0.3893,0.0619
8600000US01469,01469,ZCTA5 01469,0.3734,0.0442
8600000US01473,01473,ZCTA5 01473,0.3131,0.0342
8600000US01474,01474,ZCTA5 01474,0.3031,0.0340
8600000US01475,01475,ZCTA5 01475,0.4042,0.0438
8600000US01501,01501,ZCTA5 01501,0.4043,0.0332
8600000US01503,01503,ZCTA5 01503,0.4053,0.0372
8600000US01504,01504,ZCTA5 01504,0.3849,0.0269
8600000US01505,01505,ZCTA5 01505,0.4296,0.0402
8600000US01506,01506,ZCTA5 01506,0.4108,0.0352
8600000US01507,01507,ZCTA5 01507,0.3730,0.0254
8600000US01510,01510,ZCTA5 01510,0.3869,0.0261
8600000US01515,01515,ZCTA5 01515,0.3940,0.0534
8600000US01516,01516,ZCTA5 01516,0.3649,0.0311
8600000US01518,01518,ZCTA5 01518,0.4896,0.0454
8600000US01519,01519,ZCTA5 01519,0.4348,0.0433
8600000US01520,01520,ZCTA5 01520,0.3845,0.0230
8600000US01521,01521,ZCTA5 01521,0.3768,0.0400
8600000US01522,01522,ZCTA5 01522,0.3668,0.0813
8600000US01523,01523,ZCTA5 01523,0.4405,0.0978
8600000US01524,01524,ZCTA5 01524,0.3821,0.0279
8600000US01525,01525,ZCTA5 01525,0.1418,0.1300
8600000US01527,01527,ZCTA5 01527,0.3848,0.0195
8600000US01529,01529,ZCTA5 01529,0.3948,0.0377
8600000US01531,01531,ZCTA5 01531,0.3791,0.0587
8600000US01532,01532,ZCTA5 01532,0.3950,0.0194
8600000US01534,01534,ZCTA5 01534,0.4339,0.0659
8600000US01535,01535,ZCTA5 01535,0.3912,0.0363
8600000US01536,01536,ZCTA5 01536,0.4570,0.0399
8600000US01537,01537,ZCTA5 01537,0.3782,0.0739
8600000US01540,01540,ZCTA5 01540,0.3882,0.0215
8600000US01541,01541,ZCTA5 01541,0.4001,0.0458
8600000US01542,01542,ZCTA5 01542,0.2999,0.0460
8600000US01543,01543,ZCTA5 01543,0.3616,0.0243
8600000US01545,01545,ZCTA5 01545,0.3983,0.0161
8600000US01550,01550,ZCTA5 01550,0.4117,0.0187
8600000US01560,01560,ZCTA5 01560,0.4134,0.0349
8600000US01561,01561,ZCTA5 01561,0.3148,0.2197
8600000US01562,01562,ZCTA5 01562,0.4268,0.0281
8600000US01564,01564,ZCTA5 01564,0.3938,0.0401
8600000US01566,01566,ZCTA5 01566,0.4093,0.0447
8600000US01568,01568,ZCTA5 01568,0.3669,0.0348
8600000US01569,01569,ZCTA5 01569,0.3536,0.0234
8600000US01570,01570,ZCTA5 01570,0.4389,0.0233
8600000US01571,01571,ZCTA5 01571,0.4033,0.0273
8600000US01581,01581,ZCTA5 01581,0.3974,0.0229
8600000US01583,01583,ZCTA5 01583,0.4083,0.0400
8600000US01585,01585,ZCTA5 01585,0.4579,0.0761
8600000US01588,01588,ZCTA5 01588,0.4051,0.0283
8600000US01590,01590,ZCTA5 01590,0.3338,0.0256
8600000US01602,01602,ZCTA5 01602,0.4423,0.0203
8600000US01603,01603,ZCTA5 01603,0.4659,0.0287
8600000US01604,01604,ZCTA5 01604,0.4390,0.0141
8600000US01605,01605,ZCTA5 01605,0.5017,0.0270
8600000US01606,01606,ZCTA5 01606,0.4078,0.0227
8600000US01607,01607,ZCTA5 01607,0.4372,0.0271
8600000US01608,01608,ZCTA5 01608,0.4531,0.0352
8600000US01609,01609,ZCTA5 01609,0.5565,0.0353
8600000US01610,01610,ZCTA5 01610,0.4723,0.0208
8600000US01611,01611,ZCTA5 01611,0.3745,0.0510
8600000US01612,01612,ZCTA5 01612,0.3637,0.0294
8600000US01701,01701,ZCTA5 01701,0.4001,0.0181
8600000US01702,01702,ZCTA5 01702,0.4802,0.0166
8600000US01718,01718,ZCTA5 01718,0.2635,0.0814
8600000US01719,01719,ZCTA5 01719,0.4606,0.0395
8600000US01720,01720,ZCTA5 01720,0.4367,0.0246
8600000US01721,01721,ZCTA5 01721,0.3935,0.0242
8600000US01730,01730,ZCTA5 01730,0.4098,0.0298
8600000US01731,01731,ZCTA5 01731,0.3929,0.1038
8600000US01740,01740,ZCTA5 01740,0.4205,0.0524
8600000US01741,01741,ZCTA5 01741,0.4882,0.0375
8600000US01742,01742,ZCTA5 01742,0.5004,0.0301
8600000US01745,01745,ZCTA5 01745,0.3299,0.1318
8600000US01746,01746,ZCTA5 01746,0.4245,0.0229
8600000US01747,01747,ZCTA5 01747,0.3809,0.0386
8600000US01748,01748,ZCTA5 01748,0.4255,0.0333
8600000US01749,01749,ZCTA5 01749,0.4143,0.0192
8600000US01752,01752,ZCTA5 01752,0.4221,0.0188
8600000US01754,01754,ZCTA5 01754,0.4341,0.0284
8600000US01756,01756,ZCTA5 01756,0.3896,0.0425
8600000US01757,01757,ZCTA5 01757,0.4186,0.0207
8600000US01760,01760,ZCTA5 01760,0.4609,0.0288
8600000US01770,01770,ZCTA5 01770,0.4572,0.0371
8600000US01772,01772,ZCTA5 01772,0.4351,0.0260
8600000US01773,01773,ZCTA5 01773,0.5073,0.0598
8600000US01775,01775,ZCTA5 01775,0.3929,0.0375
8600000US01776,01776,ZCTA5 01776,0.4490,0.0289
8600000US01778,01778,ZCTA5 01778,0.4801,0.0283
8600000US01801,01801,ZCTA5 01801,0.3869,0.0156
8600000US01803,01803,ZCTA5 01803,0.3896,0.0195
8600000US01810,01810,ZCTA5 01810,0.4404,0.0213
8600000US01821,01821,ZCTA5 01821,0.3872,0.0309
8600000US01824,01824,ZCTA5 01824,0.4045,0.0191
8600000US01826,01826,ZCTA5 01826,0.3767,0.0180
8600000US01827,01827,ZCTA5 01827,0.3571,0.0280
8600000US01830,01830,ZCTA5 01830,0.4672,0.0255
8600000US01832,01832,ZCTA5 01832,0.4434,0.0211
8600000US01833,01833,ZCTA5 01833,0.3906,0.0335
8600000US01834,01834,ZCTA5 01834,0.3989,0.0396
8600000US01835,01835,ZCTA5 01835,0.3588,0.0206
8600000US01840,01840,ZCTA5 01840,0.5462,0.0365
8600000US01841,01841,ZCTA5 01841,0.4649,0.0169
8600000US01843,01843,ZCTA5 01843,0.4427,0.0262
8600000US01844,01844,ZCTA5 01844,0.4162,0.0129
8600000US01845,01845,ZCTA5 01845,0.4490,0.0173
8600000US01850,01850,ZCTA5 01850,0.4252,0.0354
8600000US01851,01851,ZCTA5 01851,0.4303,0.0213
8600000US01852,01852,ZCTA5 01852,0.4616,0.0192
8600000US01854,01854,ZCTA5 01854,0.4572,0.0177
8600000US01860,01860,ZCTA5 01860,0.3901,0.0502
8600000US01862,01862,ZCTA5 01862,0.3300,0.0291
8600000US01863,01863,ZCTA5 01863,0.4235,0.0293
8600000US01864,01864,ZCTA5 01864,0.4018,0.0303
8600000US01867,01867,ZCTA5 01867,0.4262,0.0255
8600000US01876,01876,ZCTA5 01876,0.3973,0.0240
8600000US01879,01879,ZCTA5 01879,0.4043,0.0267
8600000US01880,01880,ZCTA5 01880,0.4023,0.0195
8600000US01886,01886,ZCTA5 01886,0.3562,0.0215
8600000US01887,01887,ZCTA5 01887,0.3527,0.0186
8600000US01890,01890,ZCTA5 01890,0.4722,0.0189
8600000US01901,01901,ZCTA5 01901,0.4963,0.0409
8600000US01902,01902,ZCTA5 01902,0.4767,0.0195
8600000US01904,01904,ZCTA5 01904,0.3608,0.0220
8600000US01905,01905,ZCTA5 01905,0.4570,0.0227
8600000US01906,01906,ZCTA5 01906,0.3885,0.0208
8600000US01907,01907,ZCTA5 01907,0.4829,0.0316
8600000US01908,01908,ZCTA5 01908,0.4311,0.0257
8600000US01913,01913,ZCTA5 01913,0.4229,0.0482
8600000US01915,01915,ZCTA5 01915,0.4719,0.0246
8600000US01921,01921,ZCTA5 01921,0.3965,0.0351
8600000US01922,01922,ZCTA5 01922,0.3410,0.0412
8600000US01923,01923,ZCTA5 01923,0.4096,0.0185
8600000US01929,01929,ZCTA5 01929,0.4795,0.0689
8600000US01930,01930,ZCTA5 01930,0.4964,0.0243
8600000US01937,01937,ZCTA5 01937,-,**
8600000US01938,01938,ZCTA5 01938,0.4505,0.0246
8600000US01940,01940,ZCTA5 01940,0.4013,0.0276
8600000US01944,01944,ZCTA5 01944,0.5643,0.0523
8600000US01945,01945,ZCTA5 01945,0.5002,0.0266
8600000US01949,01949,ZCTA5 01949,0.4363,0.0610
8600000US01950,01950,ZCTA5 01950,0.4625,0.0252
8600000US01951,01951,ZCTA5 01951,0.4326,0.0619
8600000US01952,01952,ZCTA5 01952,0.4008,0.0259
8600000US01960,01960,ZCTA5 01960,0.4388,0.0218
8600000US01966,01966,ZCTA5 01966,0.4802,0.0512
8600000US01969,01969,ZCTA5 01969,0.4546,0.0618
8600000US01970,01970,ZCTA5 01970,0.4487,0.0151
8600000US01982,01982,ZCTA5 01982,0.4415,0.0310
8600000US01983,01983,ZCTA5 01983,0.4535,0.0519
8600000US01984,01984,ZCTA5 01984,0.5060,0.0504
8600000US01985,01985,ZCTA5 01985,0.4649,0.0555
8600000US02019,02019,ZCTA5 02019,0.3916,0.0355
8600000US02021,02021,ZCTA5 02021,0.4592,0.0265
8600000US02025,02025,ZCTA5 02025,0.4777,0.0485
8600000US02026,02026,ZCTA5 02026,0.4502,0.0218
8600000US02030,02030,ZCTA5 02030,0.4909,0.0328
8600000US02032,02032,ZCTA5 02032,0.4568,0.0633
8600000US02035,02035,ZCTA5 02035,0.4426,0.0322
8600000US02038,02038,ZCTA5 02038,0.4130,0.0220
8600000US02043,02043,ZCTA5 02043,0.5095,0.0198
8600000US02045,02045,ZCTA5 02045,0.4351,0.0331
8600000US02047,02047,ZCTA5 02047,0.0476,0.0499
8600000US02048,02048,ZCTA5 02048,0.4190,0.0322
8600000US02050,02050,ZCTA5 02050,0.4295,0.0237
8600000US02052,02052,ZCTA5 02052,0.4579,0.0304
8600000US02053,02053,ZCTA5 02053,0.3987,0.0294
8600000US02054,02054,ZCTA5 02054,0.4270,0.0514
8600000US02056,02056,ZCTA5 02056,0.3870,0.0275
8600000US02061,02061,ZCTA5 02061,0.4426,0.0270
