COUNTY,ZIP,RES_RATIO,BUS_RATIO,OTH_RATIO,TOT_RATIO
13303,31096,0.006599299,0.002424242,0.015267176,0.006382579
13303,31035,0.057640751,0.012121212,0.000000000,0.053407171
13303,31018,0.057846979,0.023030303,0.015267176,0.054627370
13303,31061,0.000206228,0.000000000,0.000000000,0.000187723
13303,31082,0.525778511,0.791515152,0.839694656,0.550215881
13303,31067,0.000000000,0.001212121,0.000000000,0.000093861
13303,30820,0.005361930,0.003636364,0.000000000,0.005162380
13305,31555,0.082575411,0.028334485,0.000000000,0.076859553
13305,31518,0.003729634,0.000000000,0.000000000,0.003362237
13305,31598,0.083491461,0.172771251,0.008968610,0.090131540
13305,31543,0.022639534,0.006910850,0.008968610,0.021117206
13305,31599,0.000000000,0.002073255,0.000000000,0.000176960
13305,31560,0.090623569,0.042847270,0.017937220,0.085589571
13305,31546,0.207616306,0.178299931,0.246636771,0.205627323
13305,31545,0.509324086,0.568762958,0.717488789,0.517135610
13307,31832,0.099378882,0.100000000,1.000000000,0.101553166
13307,31825,0.011180124,0.000000000,0.000000000,0.010752688
13307,31824,0.889440994,0.900000000,0.000000000,0.887694146
13309,30411,0.464511595,0.714285714,0.500000000,0.474178404
13309,30428,0.535488405,0.285714286,0.500000000,0.525821596
13311,30571,0.135798451,0.054093567,0.092369478,0.128578160
13311,30528,0.824360393,0.838450292,0.827309237,0.825538933
13311,30527,0.000781199,0.000000000,0.000000000,0.000706797
13311,30564,0.003580496,0.000000000,0.000000000,0.003239486
13311,30523,0.000650999,0.000000000,0.000000000,0.000588998
13311,30545,0.031117766,0.105994152,0.080321285,0.037872541
13311,30533,0.003710696,0.001461988,0.000000000,0.003475085
13313,30740,0.099731388,0.038333574,0.015049632,0.089154666
13313,30719,0.018966206,0.030522205,0.000640410,0.019314030
13313,30710,0.056590076,0.014031535,0.005443484,0.049620782
13313,30722,0.026189698,0.130334153,0.000320205,0.036002702
13313,30721,0.455987513,0.419065529,0.503362152,0.454340283
13313,30735,0.013412465,0.003327065,0.004482869,0.011913901
13313,30736,0.003212458,0.000289310,0.000000000,0.002748181
13313,30755,0.070964463,0.031390135,0.013128402,0.063991157
13313,30756,0.000000000,0.000144655,0.000000000,0.000015353
13313,30720,0.254945733,0.332561840,0.457572847,0.272898947
13315,31750,0.000293255,0.000000000,0.000000000,0.000277393
13315,31072,0.192375367,0.070588235,0.000000000,0.185298197
13315,31092,0.000586510,0.000000000,0.000000000,0.000554785
13315,31714,0.000293255,0.000000000,0.000000000,0.000277393
13315,31001,0.426979472,0.617647059,0.840000000,0.438834951
13315,31079,0.273313783,0.229411765,0.160000000,0.270457698
13315,31071,0.105865103,0.082352941,0.000000000,0.104022191
13315,31015,0.000293255,0.000000000,0.000000000,0.000277393
13317,30660,0.090829847,0.019271949,0.019607843,0.084905660
13317,30631,0.018131102,0.000000000,0.000000000,0.016629357
13317,30673,0.710599721,0.955032120,0.901960784,0.730412536
13317,30668,0.180439331,0.025695931,0.078431373,0.168052446
13319,31003,0.000000000,0.000000000,0.047619048,0.000213995
13319,31090,0.092651757,0.077777778,0.000000000,0.091375990
13319,31021,0.000000000,0.003703704,0.000000000,0.000213995
13319,31054,0.156321314,0.222222222,0.238095238,0.160496469
13319,31061,0.009128252,0.007407407,0.000000000,0.008987802
13319,31042,0.152898220,0.133333333,0.142857143,0.151722662
13319,31031,0.484938384,0.485185185,0.571428571,0.485341322
13319,31017,0.096531264,0.070370370,0.000000000,0.094585919
13319,31044,0.007530808,0.000000000,0.000000000,0.007061845
13321,31796,0.078534031,0.045857988,0.019230769,0.075255659
13321,31791,0.550594955,0.801775148,0.892307692,0.573201643
13321,31775,0.011899096,0.001479290,0.000000000,0.011013023
13321,31772,0.024940505,0.020710059,0.019230769,0.024560790
13321,31781,0.080342694,0.056213018,0.019230769,0.077528188
13321,31795,0.032936697,0.014792899,0.030769231,0.031815401
13321,31712,0.001237506,0.000000000,0.000000000,0.001136264
13321,31714,0.008186578,0.005917160,0.000000000,0.007866445
13321,31705,0.092432175,0.020710059,0.007692308,0.086268683
13321,31744,0.040266540,0.014792899,0.000000000,0.037846342
13321,31789,0.076439791,0.017751479,0.011538462,0.071497247
13321,31768,0.001427891,0.000000000,0.000000000,0.001311074
13321,31771,0.000761542,0.000000000,0.000000000,0.000699240
15001,96776,0.000000000,0.000000000,0.000284252,0.000010372
15001,96745,0.043723995,0.074150149,0.000568505,0.045222117
15001,96778,0.090394189,0.016329465,0.017339397,0.080248514
15001,96743,0.098378989,0.092739037,0.063956794,0.096553369
15001,96727,0.005880372,0.010578207,0.017339397,0.006772946
15001,96718,0.000000000,0.000102701,0.000000000,0.000010372
15001,96739,0.011267707,0.010680908,0.000568505,0.010818043
15001,96760,0.015801246,0.005443155,0.001421262,0.014230446
15001,96738,0.065838524,0.029269796,0.015349630,0.060303071
15001,96726,0.000000000,0.000000000,0.000284252,0.000010372
15001,96710,0.000000000,0.000102701,0.000000000,0.000010372
15001,96719,0.000000000,0.000000000,0.000284252,0.000010372
15001,96773,0.000000000,0.000102701,0.000000000,0.000010372
15001,96740,0.191154188,0.278217110,0.287663445,0.203468412
15001,96725,0.020707569,0.012529527,0.045480387,0.020785579
15001,96777,0.000000000,0.000000000,0.000284252,0.000010372
15001,96780,0.000000000,0.000102701,0.000000000,0.000010372
15001,96728,0.000000000,0.000102701,0.000000000,0.000010372
15001,96785,0.000012025,0.000102701,0.000000000,0.000020744
15001,96721,0.026010727,0.026496868,0.000284252,0.025121094
15001,96783,0.003006325,0.000513505,0.002274019,0.002727848
15001,96772,0.000000000,0.000102701,0.000000000,0.000010372
15001,96774,0.000000000,0.000102701,0.000000000,0.000010372
15001,96764,0.000000000,0.000102701,0.000000000,0.000010372
15001,96704,0.021922124,0.004313444,0.045196134,0.020993020
15001,96720,0.265879410,0.349183527,0.455372371,0.281206891
15001,96737,0.000000000,0.000205402,0.000000000,0.000020744
15001,96750,0.031855023,0.042929034,0.020750426,0.032568222
15001,96755,0.017785421,0.009962001,0.000852757,0.016377459
15001,96771,0.021465163,0.001951320,0.000568505,0.018731914
15001,96781,0.002332908,0.001335113,0.003411029,0.002271478
15001,96749,0.066584093,0.032248126,0.020466174,0.061433624
15003,96804,0.000344168,0.001703959,0.000056085,0.000450782
15003,96759,0.000000000,0.000022421,0.000000000,0.000002116
15003,96848,0.000000000,0.000224205,0.000196298,0.000035978
15003,96811,0.000147865,0.000762298,0.000056085,0.000198937
15003,96801,0.000252390,0.001412493,0.000056085,0.000347081
15003,96813,0.029463352,0.130016591,0.032501402,0.039184190
15003,96850,0.000000000,0.005067037,0.000084128,0.000484644
15003,96861,0.000000000,0.000224205,0.000056085,0.000025396
15003,96802,0.000308477,0.001771221,0.000056085,0.000427502
15003,96823,0.004285532,0.014237030,0.000056085,0.004905696
15003,96789,0.054926705,0.021546119,0.049663489,0.051378589
15003,96814,0.031928617,0.091229093,0.027117218,0.037163077
15003,96820,0.003207138,0.013429891,0.000028043,0.003932175
15003,96717,0.003477374,0.000358728,0.001626472,0.003043309
15003,96762,0.002342894,0.001547016,0.006618059,0.002590410
15003,96817,0.058906310,0.087888435,0.053925967,0.061266169
15003,96791,0.008435946,0.003609704,0.009141896,0.008033658
15003,96857,0.000002549,0.003766647,0.000841279,0.000421153
15003,96744,0.052423199,0.044571992,0.039343803,0.050695009
15003,96712,0.009014659,0.012533070,0.013881099,0.009714039
15003,96898,0.000000000,0.000022421,0.000000000,0.000002116
15003,96854,0.000000000,0.000650195,0.000056085,0.000065607
15003,96810,0.000341619,0.001457334,0.000056085,0.000425386
15003,96805,0.000341619,0.001502175,0.000056085,0.000429619
15003,96816,0.052726577,0.039908524,0.067021873,0.052595490
15003,96819,0.030398980,0.068674050,0.046214246,0.035205455
15003,96701,0.042763544,0.051186045,0.040802019,0.043410538
15003,96806,0.000346718,0.001569436,0.000056085,0.000440200
15003,96859,0.000000000,0.000067262,0.000084128,0.000012698
15003,96837,0.002370937,0.006501951,0.000056085,0.002586178
15003,96853,0.002281708,0.001591857,0.040521593,0.005102516
15003,96731,0.002396431,0.000695036,0.001093662,0.002137512
15003,96822,0.050021670,0.010672167,0.047560292,0.046121580
15003,96706,0.058857871,0.013317788,0.043998878,0.053437796
15003,96808,0.000336520,0.001659118,0.000056085,0.000440200
15003,96730,0.000808158,0.000112103,0.000252384,0.000700511
15003,96828,0.002735500,0.008138648,0.000056085,0.003043309
15003,96809,0.000382409,0.001973006,0.000056085,0.000507924
15003,96839,0.001901848,0.007936864,0.000056085,0.002332216
15003,96815,0.066602932,0.067283978,0.035277622,0.064303129
15003,96734,0.048033142,0.034908748,0.035558048,0.045852804
15003,96797,0.056984066,0.046231111,0.049158721,0.055378488
15003,96858,0.000000000,0.000986503,0.000056085,0.000097352
15003,96709,0.002885915,0.004573786,0.000056085,0.002831674
15003,96824,0.001583174,0.006883099,0.000056085,0.001968204
15003,96860,0.004443595,0.002376575,0.095877734,0.011148923
15003,96826,0.042006373,0.034908748,0.056758273,0.042449716
15003,96830,0.007148502,0.009528721,0.000056085,0.006837922
15003,96786,0.039602294,0.018833236,0.060656197,0.039230750
15003,96782,0.034832377,0.027801444,0.027790241,0.033637241
15003,96792,0.042980242,0.016075512,0.022994952,0.038932345
15003,96818,0.046304653,0.006838258,0.018760516,0.040500559
15003,96836,0.001216061,0.001950585,0.000056085,0.001197853
15003,96807,0.000303378,0.001860903,0.000056085,0.000431735
15003,96863,0.000000000,0.001479754,0.000084128,0.000146028
15003,96803,0.000351816,0.001502175,0.000056085,0.000438084
15003,96812,0.001103888,0.004349581,0.000056085,0.001331183
15003,96825,0.031207138,0.019842160,0.011132922,0.028619379
15003,96821,0.018406628,0.002735303,0.006141335,0.016001710
15003,96795,0.007796048,0.004797991,0.003589456,0.007195584
15003,96707,0.037728489,0.030693691,0.052411666,0.038172576
15005,96742,0.000000000,1.000000000,0.000000000,1.000000000
15007,96741,0.090488169,0.035038363,0.070723684,0.082863432
15007,96752,0.000072916,0.000000000,0.000548246,0.000090462
15007,96747,0.000000000,0.000255754,0.000000000,0.000030154
15007,96756,0.126399067,0.082608696,0.064692982,0.117842174
15007,96715,0.011447738,0.001534527,0.001096491,0.009709616
15007,96703,0.000000000,0.000255754,0.000000000,0.000030154
15007,96769,0.000000000,0.000255754,0.000000000,0.000030154
15007,96765,0.000000000,0.000255754,0.000000000,0.000030154
15007,96716,0.000000000,0.000255754,0.000000000,0.000030154
15007,96754,0.076196726,0.056521739,0.043311404,0.072068269
15007,96714,0.046046156,0.057800512,0.000548246,0.044929590
15007,96796,0.000000000,0.000255754,0.000000000,0.000030154
15007,96705,0.000000000,0.000255754,0.000000000,0.000030154
15007,96766,0.248058624,0.516112532,0.316885965,0.283448421
15007,96746,0.332203143,0.218670077,0.481359649,0.327021078
15007,96722,0.069087462,0.029667519,0.020833333,0.061785725
15007,96751,0.000000000,0.000255754,0.000000000,0.000030154
15009,96788,0.012914560,0.013120605,0.000310559,0.012472227
15009,96770,0.000000000,0.000104965,0.000000000,0.000011453
15009,96708,0.060911663,0.024456807,0.039751553,0.056153652
15009,96763,0.000000000,0.000104965,0.000000000,0.000011453
15009,96729,0.000000000,0.000000000,0.000310559,0.000011453
15009,96784,0.015167567,0.016059620,0.000931677,0.014739904
15009,96768,0.096517226,0.057100871,0.066770186,0.091119408
15009,96713,0.001931149,0.000419859,0.000310559,0.001706485
15009,96779,0.034948436,0.021727721,0.019875776,0.032950042
15009,96793,0.170973755,0.259578041,0.306521739,0.185640333
15009,96748,0.006946773,0.000734754,0.000931677,0.006047140
15009,96761,0.157522765,0.205836045,0.206211180,0.164589871
15009,96767,0.015543069,0.014380183,0.000621118,0.014865886
15009,96733,0.031743264,0.047863966,0.000310559,0.032343038
15009,96757,0.000000000,0.000104965,0.000000000,0.000011453
15009,96790,0.058672067,0.021412827,0.018012422,0.053107176
15009,96753,0.245671678,0.132465624,0.230434783,0.232757633
15009,96732,0.090536028,0.184528183,0.108695652,0.101461392
16001,83716,0.032280341,0.015872292,0.052130121,0.031290351
16001,83669,0.021065198,0.011676169,0.000952770,0.019428619
16001,83702,0.065427915,0.119635120,0.138423846,0.073410375
16001,83703,0.042976215,0.018426454,0.048455152,0.040671440
16001,83714,0.058366925,0.079042189,0.069960528,0.060859062
16001,83701,0.005631662,0.033158495,0.000272220,0.008242585
16001,83642,0.086262922,0.111881414,0.109840751,0.089664141
16001,83729,0.000000000,0.000045610,0.000000000,0.000004628
16001,83715,0.004951794,0.012542759,0.000272220,0.005562935
16001,83719,0.003029962,0.024720639,0.000272220,0.005137153
16001,83728,0.000000000,0.000091220,0.000000000,0.000009256
16001,83687,0.001006419,0.000228050,0.000000000,0.000893217
16001,83711,0.007896103,0.025313569,0.000272220,0.009404229
16001,83707,0.009593096,0.045610034,0.000272220,0.012930815
16001,83709,0.109881639,0.060250855,0.039063563,0.102437602
16001,83634,0.040931258,0.016784493,0.007758269,0.037353117
16001,83641,0.000380084,0.000000000,0.000000000,0.000328593
16001,83680,0.003120968,0.031881414,0.000272220,0.005942436
16001,83713,0.059287691,0.034891676,0.068871648,0.057138097
16001,83705,0.075235143,0.091539339,0.097454743,0.077645055
16001,83708,0.000000000,0.000091220,0.000000000,0.000009256
16001,83706,0.084544515,0.070148233,0.117054580,0.084189140
16001,83717,0.004352225,0.004606613,0.000136110,0.004234680
16001,83704,0.092226487,0.081094641,0.158159793,0.093338825
16001,83646,0.105898791,0.022257697,0.023955356,0.094625428
16001,83712,0.021702239,0.010216648,0.019463727,0.020460678
16001,83616,0.063950407,0.076716078,0.045869062,0.064630935
16001,83724,0.000000000,0.001231471,0.000272220,0.000134214
16001,83725,0.000000000,0.000045610,0.000000000,0.000004628
16001,83720,0.000000000,0.000000000,0.000136110,0.000004628
16001,83735,0.000000000,0.000000000,0.000408330,0.000013884
16003,83547,0.001984127,0.000000000,0.000000000,0.001945525
16003,83643,0.049603175,0.166666667,0.125000000,0.051556420
16003,83638,0.026785714,0.083333333,0.000000000,0.027237354
16003,83612,0.526785714,0.750000000,0.375000000,0.528210117
16003,83632,0.117063492,0.000000000,0.125000000,0.115758755
16003,83654,0.277777778,0.000000000,0.375000000,0.275291829
16005,83250,0.013151124,0.002024291,0.000660066,0.011595995
16005,83245,0.015695580,0.000000000,0.000660066,0.013598714
16005,83204,0.238063926,0.244686235,0.219141914,0.238002225
16005,83281,0.000000000,0.000000000,0.000660066,0.000024725
16005,83209,0.000000000,0.001518219,0.000000000,0.000148350
16005,83205,0.024129453,0.075657895,0.001320132,0.028310051
16005,83202,0.228972497,0.165485830,0.282508251,0.224774385
16005,83201,0.445880268,0.433198381,0.490429043,0.446309803
16005,83214,0.003144834,0.000759109,0.000660066,0.002818643
16005,83206,0.016124421,0.074898785,0.001320132,0.021312894
16005,83246,0.007318886,0.000506073,0.001980198,0.006453208
16005,83234,0.007519012,0.001265182,0.000660066,0.006651008
16007,83272,0.004921700,0.000000000,0.017241379,0.004735596
16007,83238,0.012080537,0.000000000,0.017241379,0.011049724
16007,83254,0.775391499,0.950207469,0.862068966,0.794001579
16007,83276,0.038031320,0.000000000,0.000000000,0.033543804
16007,83287,0.144519016,0.049792531,0.017241379,0.132596685
16007,83239,0.000000000,0.000000000,0.017241379,0.000394633
16007,83261,0.000447427,0.000000000,0.017241379,0.000789266
16007,83220,0.024608501,0.000000000,0.017241379,0.022099448
16007,83233,0.000000000,0.000000000,0.017241379,0.000394633
16007,83223,0.000000000,0.000000000,0.017241379,0.000394633
16009,83833,0.001159084,0.000000000,0.000000000,0.001058761
16009,83876,0.000579542,0.000000000,0.000000000,0.000529381
16009,83830,0.008693132,0.000000000,0.014084507,0.008205400
16009,83861,0.791654593,0.937500000,0.704225352,0.799894124
16009,83824,0.025789626,0.000000000,0.014084507,0.023822128
16009,83851,0.131266300,0.054687500,0.183098592,0.127051350
16009,83870,0.040567951,0.007812500,0.070422535,0.038909476
16009,83866,0.000289771,0.000000000,0.014084507,0.000529381
16011,83210,0.055602614,0.017543860,0.012765957,0.051777814
16011,83236,0.049068248,0.017543860,0.010638298,0.045824458
16011,83202,0.029828170,0.005339436,0.000000000,0.027308974
16011,83256,0.000000000,0.001525553,0.000000000,0.000109236
16011,83211,0.000605034,0.000000000,0.000000000,0.000546179
16011,83218,0.000000000,0.000000000,0.002127660,0.000054618
16011,83215,0.002178122,0.000762777,0.004255319,0.002130100
16011,83274,0.200568732,0.135011442,0.200000000,0.195859960
16011,83262,0.030433204,0.006102212,0.000000000,0.027909771
16011,83402,0.000060503,0.000000000,0.000000000,0.000054618
16011,83221,0.627601646,0.815408085,0.765957447,0.644601016
16011,83277,0.004053727,0.000762777,0.002127660,0.003768638
16011,83203,0.000000000,0.000000000,0.002127660,0.000054618
16013,83340,0.406808002,0.424448217,0.052083333,0.406653052
16013,83320,0.010092565,0.003961517,0.041666667,0.009673259
16013,83353,0.136578083,0.101301641,0.020833333,0.132631126
16013,83354,0.016363093,0.005093379,0.020833333,0.015315993
16013,83348,0.000179158,0.000000000,0.010416667,0.000214961
16013,83313,0.048611526,0.069609508,0.166666667,0.051214531
16013,83333,0.381367572,0.395585739,0.687500000,0.384297077
16015,83602,0.009322731,0.046875000,0.000000000,0.010476689
16015,83631,0.077872224,0.023437500,0.023255814,0.075432163
16015,83629,0.164792981,0.195312500,0.558139535,0.170246202
16015,83666,0.015629284,0.039062500,0.000000000,0.016238869
16015,83637,0.063888127,0.070312500,0.046511628,0.063907805
16015,83670,0.004112970,0.000000000,0.000000000,0.003928759
16015,83716,0.359747738,0.140625000,0.000000000,0.348349921
16015,83622,0.304359748,0.484375000,0.372093023,0.311157674
16015,83714,0.000274198,0.000000000,0.000000000,0.000261917
16017,83840,0.000000000,0.000000000,0.001485884,0.000041322
16017,83865,0.000000000,0.000000000,0.001485884,0.000041322
16017,83804,0.027547950,0.005764967,0.007429421,0.024958678
16017,83801,0.014432117,0.000443459,0.000000000,0.012727273
16017,83822,0.036432869,0.016407982,0.011887073,0.033884298
16017,83869,0.011611508,0.000000000,0.000000000,0.010206612
16017,83860,0.183856713,0.078492239,0.020802377,0.169504132
16017,83856,0.122649492,0.050554324,0.063893016,0.114297521
16017,83821,0.008508838,0.003991131,0.001485884,0.007892562
16017,83825,0.000000000,0.000000000,0.001485884,0.000041322
16017,83836,0.024539300,0.007095344,0.016344725,0.022685950
16017,83852,0.054437759,0.152549889,0.096582467,0.064752066
16017,83813,0.016171493,0.000443459,0.001485884,0.014297521
16017,83841,0.000000000,0.000000000,0.001485884,0.000041322
16017,83811,0.016782625,0.003991131,0.010401189,0.015413223
16017,83803,0.000188041,0.000000000,0.000000000,0.000165289
16017,83864,0.470336593,0.677161863,0.754829123,0.497520661
16017,83809,0.007709665,0.000000000,0.001485884,0.006818182
16017,83848,0.004795036,0.003104213,0.007429421,0.004710744
16019,83402,0.244032381,0.307734604,0.400688863,0.256304765
16019,83401,0.343688738,0.260447214,0.378874856,0.335917875
16019,83454,0.000000000,0.000000000,0.000574053,0.000019780
16019,83274,0.000438202,0.000000000,0.000000000,0.000375813
16019,83442,0.000945594,0.000000000,0.000000000,0.000810966
16019,83406,0.135242971,0.055168622,0.087256028,0.124948078
16019,83443,0.003274983,0.000000000,0.001148106,0.002848270
16019,83285,0.001014784,0.000366569,0.000000000,0.000909864
16019,83404,0.217163680,0.172837243,0.127439724,0.209288526
16019,83428,0.002744528,0.001282991,0.000574053,0.002512016
16019,83403,0.021287391,0.118951613,0.001148106,0.031133176
16019,83449,0.000161443,0.000183284,0.000574053,0.000178017
16019,83427,0.007126548,0.001099707,0.000574053,0.006250371
16019,83405,0.022878756,0.081928152,0.001148106,0.028502482
16021,83826,0.000000000,0.000000000,0.027397260,0.000329598
16021,83845,0.086225597,0.012958963,0.013698630,0.079762690
16021,83805,0.808387563,0.980561555,0.931506849,0.823005933
16021,83853,0.000000000,0.000000000,0.013698630,0.000164799
16021,83847,0.105386840,0.006479482,0.013698630,0.096736981
16023,83244,0.110258869,0.103448276,0.066666667,0.109475621
16023,83255,0.428571429,0.103448276,0.066666667,0.414903404
16023,83213,0.461169703,0.793103448,0.866666667,0.475620975
16025,83322,0.131386861,0.428571429,0.333333333,0.140845070
16025,83337,0.000000000,0.000000000,0.333333333,0.003521127
16025,83327,0.868613139,0.571428571,0.333333333,0.855633803
16027,83630,0.000000000,0.000000000,0.000391696,0.000011620
16027,83607,0.133003975,0.041162228,0.080689385,0.125281774
16027,83605,0.167650881,0.223797994,0.225225225,0.173130999
16027,83669,0.003332175,0.001556555,0.000000000,0.003114034
16027,83641,0.013907651,0.005188516,0.001175088,0.012944157
16027,83626,0.005609376,0.002767209,0.001958480,0.005310125
16027,83634,0.002727495,0.000000000,0.000000000,0.002463340
16027,83606,0.010125182,0.066585956,0.000783392,0.013641328
16027,83687,0.146525660,0.213248011,0.187622405,0.152227464
16027,83653,0.026271437,0.043929436,0.000783392,0.026701680
16027,83651,0.158220438,0.255102041,0.269878574,0.168041644
16027,83686,0.228324778,0.081978554,0.194672934,0.217494365
16027,83676,0.019015271,0.005707368,0.002741872,0.017638447
16027,83644,0.062423611,0.053441716,0.030160595,0.060863099
16027,83616,0.000051462,0.000000000,0.000000000,0.000046478
16027,83656,0.000000000,0.000000000,0.000391696,0.000011620
16027,83660,0.022810606,0.005534417,0.003525264,0.021077828
16029,83285,0.013617961,0.000000000,0.000000000,0.012207192
16029,83276,0.677217519,0.942386831,0.915492958,0.704058067
16029,83230,0.000000000,0.000000000,0.014084507,0.000329924
16029,83217,0.076923077,0.008230453,0.014084507,0.069943913
16029,83241,0.232241443,0.049382716,0.056338028,0.213460904
16031,83318,0.821195200,0.954430380,0.821917808,0.837287445
16031,83344,0.007009623,0.002531646,0.000000000,0.006313003
16031,83312,0.000118807,0.000000000,0.004566210,0.000203645
16031,83346,0.046334799,0.009282700,0.018264840,0.041238163
16031,83342,0.047404063,0.016033755,0.054794521,0.043783729
16031,83311,0.004871094,0.000000000,0.004566210,0.004276550
16031,83323,0.071640727,0.017721519,0.095890411,0.065675593
16031,83211,0.000950457,0.000000000,0.000000000,0.000814581
16031,83350,0.000475229,0.000000000,0.000000000,0.000407290
16033,83423,0.747747748,0.400000000,0.500000000,0.728813559
16033,83446,0.252252252,0.600000000,0.500000000,0.271186441
16035,83827,0.000728332,0.006711409,0.016949153,0.001354096
16035,83553,0.102694829,0.020134228,0.050847458,0.097494922
16035,83520,0.019300801,0.020134228,0.016949153,0.019295870
16035,83537,0.000728332,0.000000000,0.000000000,0.000677048
16035,83546,0.055717407,0.093959732,0.016949153,0.056872038
16035,83541,0.042971595,0.013422819,0.016949153,0.040961408
16035,83544,0.777858704,0.845637584,0.881355932,0.783344617
16037,83226,0.639465875,0.693548387,0.800000000,0.643508772
16037,83251,0.209198813,0.096774194,0.066666667,0.202807018
16037,83227,0.090504451,0.096774194,0.066666667,0.090526316
16037,83278,0.060830861,0.112903226,0.066666667,0.063157895
16039,83648,0.121416143,0.010440835,0.454545455,0.127400724
16039,83627,0.015205386,0.006960557,0.005454545,0.014353086
16039,83633,0.014827143,0.006960557,0.000000000,0.013806302
16039,83716,0.009531735,0.009280742,0.000000000,0.009158636
16039,83624,0.002572055,0.000000000,0.000000000,0.002323833
16039,83623,0.036840911,0.020881671,0.007272727,0.034789146
16039,83647,0.799606627,0.945475638,0.532727273,0.798168273
16041,83286,0.083351516,0.006211180,0.011627907,0.077138850
16041,83263,0.741217543,0.944099379,0.837209302,0.755960729
16041,83232,0.023783548,0.015527950,0.011627907,0.023041475
16041,83228,0.030984072,0.003105590,0.023255814,0.029052294
16041,83283,0.009600698,0.003105590,0.000000000,0.009016229
16041,83237,0.110408030,0.027950311,0.116279070,0.105189341
16041,83241,0.000654593,0.000000000,0.000000000,0.000601082
16043,83451,0.011088710,0.000000000,0.030303030,0.010814542
16043,83433,0.000000000,0.000000000,0.010101010,0.000230097
16043,83425,0.000252016,0.000000000,0.000000000,0.000230097
16043,83421,0.000000000,0.000000000,0.010101010,0.000230097
16043,83429,0.159778226,0.125448029,0.030303030,0.154624942
16043,83420,0.119203629,0.078853047,0.020202020,0.114358030
16043,83448,0.001260081,0.003584229,0.000000000,0.001380580
16043,83445,0.658518145,0.792114695,0.888888889,0.672342384
16043,83438,0.000000000,0.000000000,0.010101010,0.000230097
16043,83440,0.049899194,0.000000000,0.000000000,0.045559135
16045,83617,0.953280704,0.993993994,0.956896552,0.956516629
16045,83629,0.000388249,0.000000000,0.000000000,0.000352568
16045,83670,0.019800699,0.006006006,0.025862069,0.018803620
16045,83616,0.002976576,0.000000000,0.000000000,0.002703020
16045,83657,0.006211984,0.000000000,0.008620690,0.005758609
16045,83607,0.017212372,0.000000000,0.000000000,0.015630509
16045,83636,0.000000000,0.000000000,0.008620690,0.000117523
16045,83655,0.000129416,0.000000000,0.000000000,0.000117523
16047,83330,0.418409353,0.529569892,0.545454545,0.426450329
16047,83316,0.004281245,0.002688172,0.000000000,0.004132864
16047,83332,0.129425325,0.077956989,0.125000000,0.126435022
16047,83355,0.404248312,0.352150538,0.284090909,0.399663248
16047,83314,0.034908612,0.034946237,0.045454545,0.035052809
16047,83338,0.008727153,0.002688172,0.000000000,0.008265728
16049,83526,0.005026997,0.002923977,0.008620690,0.004975124
16049,83547,0.014708620,0.002923977,0.008620690,0.013896037
16049,83522,0.094023459,0.035087719,0.206896552,0.092811803
16049,83542,0.005026997,0.000000000,0.008620690,0.004803568
16049,83671,0.000000000,0.000000000,0.008620690,0.000171556
16049,83549,0.029231056,0.005847953,0.025862069,0.027792074
16049,83554,0.036492273,0.014619883,0.000000000,0.034482759
16049,83552,0.081549060,0.020467836,0.025862069,0.076857094
16049,83536,0.091230683,0.020467836,0.034482759,0.085949563
16049,83539,0.125861106,0.035087719,0.008620690,0.118202093
16049,83525,0.018059952,0.032163743,0.034482759,0.019214273
16049,83530,0.481102216,0.815789474,0.629310345,0.503688454
16049,83654,0.004654627,0.000000000,0.000000000,0.004288900
16049,83533,0.013032955,0.014619883,0.000000000,0.012866701
16051,83425,0.023770299,0.007092199,0.004716981,0.022555568
16051,83402,0.007413509,0.007092199,0.000000000,0.007226541
16051,83434,0.052718287,0.016548463,0.004716981,0.049928830
16051,83450,0.042009885,0.035460993,0.033018868,0.041497865
16051,83431,0.020710755,0.009456265,0.004716981,0.019818242
16051,83401,0.000353024,0.004728132,0.000000000,0.000547465
16051,83442,0.781477995,0.898345154,0.872641509,0.789006898
16051,83443,0.006707461,0.004728132,0.014150943,0.006788569
16051,83444,0.042362909,0.016548463,0.061320755,0.041607358
16051,83435,0.022475877,0.000000000,0.004716981,0.021022665
16053,83338,0.883763626,0.950840880,0.956521739,0.890193227
16053,83301,0.001376936,0.002587322,0.000000000,0.001454394
16053,83325,0.028686173,0.018111255,0.007246377,0.027529607
16053,83335,0.077911647,0.024579560,0.036231884,0.073031373
16053,83334,0.000688468,0.000000000,0.000000000,0.000623312
16053,83347,0.007573150,0.003880983,0.000000000,0.007168086
16055,83815,0.206474830,0.151032373,0.159118727,0.199304568
16055,83861,0.003120739,0.000000000,0.000000000,0.002699055
16055,83816,0.029928167,0.106551109,0.000305998,0.036060352
16055,83869,0.009081069,0.000382360,0.003365973,0.008024219
16055,83876,0.010810127,0.001019628,0.001529988,0.009507483
16055,83835,0.155179442,0.190542952,0.078029376,0.155487471
16055,83858,0.092202370,0.047922508,0.097307222,0.088181299
16055,83833,0.012679759,0.002676523,0.003977968,0.011379801
16055,83842,0.001054304,0.000127453,0.000305998,0.000936159
16055,83801,0.028339683,0.005735407,0.004589963,0.025239815
16055,83877,0.030139028,0.065893449,0.000305998,0.032364348
16055,83810,0.007239552,0.002039256,0.001529988,0.006516638
16055,83854,0.230737872,0.159954117,0.334761322,0.228118807
